Bank_id,in_degree,out_degree,transaction_count,in_degree_sum,out_degree_sum,transaction_sum
353240,0,1,1,0.0,0.076101,0.076101
320472,0,1,1,0.0,130.7,130.7
353244,1,1,1,0.029295,0.029295,0.05859
123869,13,5,18,11486567.910000002,2468.43,11489036.340000002
140257,10,6,13,187351.51,139903.53000000003,327255.04000000004
336865,0,1,1,0.0,8700.63,8700.63
254958,51,20,65,16.35361,163.03428200000005,179.38789200000005
320495,0,1,1,0.0,159.36,159.36
320494,0,1,1,0.0,6807.82,6807.82
336884,0,1,1,0.0,480.48,480.48
336886,1,1,1,9376.05,9376.05,18752.1
9209,67,78,130,8546980.670000002,23880087.22999999,32427067.89999999
320509,0,1,1,0.0,355.87,355.87
320517,0,1,1,0.0,2733.18,2733.18
140304,47,28,69,1385325.29,339632.79,1724958.08
336915,1,1,1,2439.16,722.28,3161.4399999999996
336922,0,1,1,0.0,495.91,495.91
25637,122,85,195,22578818.990000002,10412132.189999998,32990951.18
320552,0,1,1,0.0,0.01,0.01
320554,0,1,1,0.0,141.03,141.03
353332,0,1,1,0.0,277.96,277.96
222268,89,53,134,57143262.12999998,4263655.15,61406917.27999998
25665,65,36,96,12498721.989999998,2797557.9400000004,15296279.93
42051,14,1,14,527965.91,515.04,528480.9500000001
320579,0,1,1,0.0,1211.22,1211.22
320587,0,1,1,0.0,335.4,335.4
320589,0,1,1,0.0,192.17,192.17
336974,0,1,1,0.0,598.85,598.85
255063,53,15,63,30.234358,41.250279000000006,71.484637
336987,1,2,2,667.23,4139.23,4806.459999999999
123997,42,22,62,192189.82,78840.18000000001,271030.0
42082,12,7,18,4857886.390000001,26470.7,4884357.090000001
336996,1,1,1,26182.87,26182.87,52365.74
320618,1,1,1,1429.16,1429.16,2858.32
320621,1,1,1,23915.6,23915.6,47831.2
9328,72,48,112,68610227.39,5891611.58,74501838.97
320639,1,1,1,180.68,180.68,361.36
353419,0,1,1,0.0,251.77,251.77
25749,38,13,47,9076361.5,460180.20999999996,9536541.71
238744,9,4,12,54810.13,16667.18,71477.31
9371,79,42,114,1447902.73,1640251.24,3088153.9699999997
222363,55,28,81,18183544.189999998,163585.33,18347129.519999996
320669,0,1,1,0.0,0.01,0.01
320670,1,1,1,169.12,169.12,338.24
25768,96,54,138,44121306.76999999,2269383.2600000002,46390690.02999999
320694,0,1,1,0.0,151.16,151.16
353463,0,1,1,0.0,20083.48,20083.48
320704,1,1,1,3049.6,3049.6,6099.2
140488,8,2,9,40271.159999999996,9494.69,49765.85
9417,74,50,113,72063814.75000001,40850121.24,112913935.99000001
337102,0,1,1,0.0,1057.37,1057.37
337121,0,1,1,0.0,1958.27,1958.27
320742,0,1,1,0.0,83.27,83.27
140522,16,2,17,477277.18,2263.2400000000002,479540.42
238829,12,8,19,25400.789999999997,2123607.86,2149008.65
42221,10,2,11,79538.09,144.9,79682.98999999999
320749,0,1,1,0.0,275.66,275.66
42225,21,5,23,129029.80000000002,15368.289999999999,144398.09000000003
353527,0,1,1,0.0,230.09,230.09
25847,38,20,56,15180470.12,127274.61,15307744.729999999
320762,1,1,1,606.66,606.66,1213.32
238845,139,174,295,9839707.040000001,40918180.55,50757887.589999996
9482,80,67,140,1181584.99,29790017.39,30971602.38
25866,103,67,156,12915946.4,6259919.38,19175865.78
140561,17,2,17,10711429.440000001,162.89,10711592.330000002
320786,0,1,1,0.0,52.56,52.56
353562,1,1,1,31963.67,31963.67,63927.34
337184,0,1,1,0.0,2032.39,2032.39
124203,30,8,33,763818.5900000001,718439.73,1482258.32
337204,0,1,1,0.0,0.01,0.01
320828,0,1,1,0.0,827.34,827.34
320829,0,1,1,0.0,1559.7,1559.7
124225,23,2,24,320747.76,1604.84,322352.60000000003
320834,1,1,1,3216.67,3216.67,6433.34
320847,0,1,1,0.0,114.04,114.04
337241,1,1,1,5298.72,5298.72,10597.44
320861,0,1,1,0.0,112.37,112.37
320866,0,1,1,0.0,124.68,124.68
9571,73,53,114,192257751.98000002,8136291.830002,200394043.81000203
124261,28,10,36,2831356.42,411910.91000000003,3243267.33
25960,22,11,32,1670071.9,1531282.6199999999,3201354.5199999996
320881,0,1,1,0.0,69.17,69.17
9587,67,43,101,221115393.93,153741831.86999997,374857225.79999995
353651,0,1,1,0.0,766.49,766.49
320889,0,1,1,0.0,73.84,73.84
124284,50,25,73,1395031.736752,152897.38,1547929.116752
25981,97,96,180,18548093.41,18184384.259999998,36732477.67
124290,32,10,41,100785.62,78797.97,179583.59
42373,13,1,14,426650.30000000005,21.44,426671.74000000005
9608,60,46,96,43930512.82,19767197.11,63697709.93
353678,0,1,1,0.0,146.03,146.03
353679,0,1,1,0.0,337.85,337.85
320913,0,1,1,0.0,17644.64,17644.64
320920,1,1,1,15.3,15.3,30.6
26024,99,66,153,6227087.880367,4500347.24,10727435.120367
124331,54,13,64,5046820.7299999995,2422975.3099999996,7469796.039999999
320939,0,1,1,0.0,219.25,219.25
314537,0,1,1,0.0,17176.76,17176.76
42420,14,4,16,131661.52000000002,26902065.380000003,27033726.900000002
9665,136,153,269,4513697708.81,1707555792.6899998,6221253501.5
320961,0,1,1,0.0,40.07,40.07
320966,0,1,1,0.0,383.61,383.61
222664,55,22,64,25384258.779999997,33950106.89,59334365.67
353740,0,1,1,0.0,97.62,97.62
9679,136,121,233,1076779969.6899998,1583269453.61,2660049423.2999997
124368,41,13,53,159328.21,18354.47,177682.68
140754,38,13,50,21108512.14,218765.28,21327277.42
311287,0,1,1,0.0,263.79,263.79
124371,31,13,40,10352302.17,884555.3499999999,11236857.52
9691,59,49,98,4259319.46,373484637.27,377743956.72999996
337373,0,1,1,0.0,273.97,273.97
42465,1,1,2,3175.12,31146.99,34322.11
222697,71,37,98,9143378.469999999,1903043.73,11046422.2
337395,0,1,1,0.0,630.18,630.18
337397,0,1,1,0.0,743.23,743.23
321026,0,1,1,0.0,173.25,173.25
321031,0,1,1,0.0,232.21,232.21
321050,1,1,1,1726.26,1726.26,3452.52
321055,0,1,1,0.0,90.21,90.21
337444,0,1,1,0.0,1421.0,1421.0
321064,1,1,1,1057.34,1057.34,2114.68
311304,0,2,2,0.0,166.18,166.18
337454,0,1,1,0.0,1330.31,1330.31
321073,0,1,1,0.0,144.35,144.35
222773,61,33,82,4459414.67,772205.8800000001,5231620.55
321080,0,2,2,0.0,207.0,207.0
239163,14,6,17,37499.03000000001,40566.48,78065.51000000001
26174,23,15,35,319007.2200000001,477915.7099999999,796922.9299999999
239173,15,1,15,64070.0,1514.59,65584.59
353864,0,1,1,0.0,0.025503,0.025503
321100,0,2,2,0.0,218.46,218.46
353873,0,1,1,0.0,0.020163,0.020163
311314,1,1,1,25354.59,25354.59,50709.18
353884,0,1,1,0.0,0.037991,0.037991
124507,5,0,5,1164163.2100000002,0.0,1164163.2100000002
321119,0,1,1,0.0,67.09,67.09
222819,42,30,68,2006596.42,858336.9700000001,2864933.39
42596,6,2,7,79217.26000000001,1972.6200000000001,81189.88
239212,12,3,14,41702.310000000005,3814.6699999999996,45516.98
353915,1,1,1,0.798504,0.798504,1.597008
42622,5,1,5,2608.26,11.65,2619.9100000000003
321151,1,1,1,136.47,136.47,272.94
124550,16,4,17,378892.33,376090.22,754982.55
321161,0,1,1,0.0,275.43,275.43
222858,39,31,68,11978725.559999999,9329154.91,21307880.47
337549,0,1,1,0.0,1417.76,1417.76
42640,7,2,8,2828.39,1656.68,4485.07
140945,43,15,51,133302311.92999999,122840871.76999998,256143183.7
353941,0,1,1,0.0,0.00278,0.00278
321189,0,1,1,0.0,530.51,530.51
337574,1,1,1,2433.48,2433.48,4866.96
321190,0,1,1,0.0,78.07,78.07
255654,29,7,35,652.2552649999999,1.502338,653.7576029999999
255657,27,6,29,1719.5047590000001,631.275896,2350.780655
337586,0,1,1,0.0,1534.96,1534.96
337594,0,1,1,0.0,260.01,260.01
321210,1,1,1,134.6,134.6,269.2
337596,0,2,2,0.0,210.92000000000002,210.92000000000002
337597,0,2,2,0.0,783.77,783.77
353979,0,1,1,0.0,390.81,390.81
26302,25,8,30,561964.0599999999,214219.74,776183.7999999999
353987,0,1,1,0.0,1196.15,1196.15
337604,0,2,2,0.0,259.85,259.85
337606,0,1,1,0.0,366.07,366.07
337607,0,1,1,0.0,536.0,536.0
337611,0,1,1,0.0,3565.04,3565.04
337633,0,1,1,0.0,238.36,238.36
239330,22,7,26,2868402.1200000006,50374.12,2918776.2400000007
141045,11,8,16,69242.93000000001,53418.9,122661.83000000002
222965,25,13,37,13273380.209999999,1550291.98,14823672.19
321269,1,1,1,1214.27,1214.27,2428.54
337658,0,1,1,0.0,216.35,216.35
337661,0,1,1,0.0,365.13,365.13
337662,1,1,1,5499.63,5499.63,10999.26
354051,0,1,1,0.0,0.041748,0.041748
337672,0,2,2,0.0,114.32,114.32
321301,0,2,2,0.0,339.27,339.27
354071,1,1,1,0.293709,0.293709,0.587418
354075,0,1,1,0.0,0.020277,0.020277
255772,19,3,22,17.667376,5.049177,22.716553
337705,0,1,1,0.0,214.08,214.08
321322,0,1,1,0.0,185.86,185.86
354090,1,1,1,0.690122,0.690122,1.380244
26414,27,7,32,524462.2999999999,41168.52077,565630.8207699999
321328,0,1,1,0.0,49.19,49.19
337714,1,1,1,59969.59,59969.59,119939.18
223026,51,12,62,8548759.48,117651.63068899998,8666411.110689001
223030,45,15,57,1514520.2,684040.5300000001,2198560.73
321337,0,1,1,0.0,428.64,428.64
42810,19,7,24,305729.57999999996,5832.24,311561.81999999995
321339,0,3,3,0.0,398.69,398.69
337725,0,1,1,0.0,428.36,428.36
321341,1,1,1,23404.12,23404.12,46808.24
223041,40,21,60,10816284.43,9489959.63,20306244.060000002
321346,1,2,2,361.78,676.62,1038.4
10057,125,70,184,894340686.21,975329078.65,1869669764.8600001
321354,0,1,1,0.0,129.91,129.91
26442,54,14,65,5925720.490000001,450822.54000000004,6376543.030000001
10060,98,105,197,327008886.74,24797547164.33,25124556051.070004
337751,0,1,1,0.0,47.74,47.74
321371,0,1,1,0.0,208.94,208.94
239453,102,125,212,53845459.29,44370643.440000005,98216102.73
354142,1,1,1,0.076987,0.076987,0.153974
26463,92,50,134,4274460.78,2182091.3801709996,6456552.160171
321375,0,1,1,0.0,72.93,72.93
337764,0,1,1,0.0,165.14,165.14
141166,24,20,39,114146.94,599019.7,713166.6399999999
321393,1,1,1,15252.79,15252.79,30505.58
223090,45,12,52,1019390.78,61126.61,1080517.3900000001
10099,104,76,168,299674567.15,4639272016.4,4938946583.549999
337793,1,1,1,12025.93,12025.93,24051.86
337812,0,1,1,0.0,1510.26,1510.26
337824,0,1,1,0.0,455.05,455.05
337827,1,1,1,1727.54,1727.54,3455.08
321453,0,1,1,0.0,187.46,187.46
337840,0,1,1,0.0,466.17,466.17
337841,0,1,1,0.0,377.61,377.61
321465,0,1,1,0.0,19701.16,19701.16
337856,0,1,1,0.0,361.16,361.16
337858,0,3,3,0.0,1037.24,1037.24
337860,1,1,1,355.65,355.65,711.3
321477,0,1,1,0.0,2819.6,2819.6
321479,1,1,1,81.97,81.97,163.94
354253,1,1,1,0.018847,0.018847,0.037694
354256,0,1,1,0.0,1e-06,1e-06
26580,77,66,132,494325.33,1532944.0499999998,2027269.38
321493,0,1,1,0.0,37.1,37.1
337878,1,1,1,8012.66,8012.66,16025.32
337882,0,1,1,0.0,23.58,23.58
26592,30,19,46,10901924.62,90842.62000000001,10992767.239999998
354281,0,2,2,0.0,0.055206000000000005,0.055206000000000005
321513,0,1,1,0.0,126.36,126.36
321516,0,1,1,0.0,2005.56,2005.56
239604,104,72,167,3456490.9899999998,25085915.53000001,28542406.520000007
10232,78,53,126,124295145.84,1045100.7899999999,125340246.63000001
141312,22,8,27,2655277.58,284104.7,2939382.2800000003
26624,84,59,132,17231952.24,2514934.11,19746886.349999998
223233,37,15,48,7271192.3100000005,46385.70000000002,7317578.010000001
327681,2,2,2,22546.54,22546.54,45093.08
223240,26,12,36,163366.64,10295.740000000002,173662.38
321554,0,1,1,0.0,571.78,571.78
321559,0,2,2,0.0,280.94,280.94
327685,0,1,1,0.0,387.82,387.82
321565,0,1,1,0.0,9722.64,9722.64
337957,1,1,1,612.7,612.7,1225.4
239654,17,6,21,531375.12,303977.99,835353.11
354344,0,1,1,0.0,0.043403,0.043403
43049,128,155,268,53743180.96000001,812054876.1700001,865798057.1300001
354350,0,1,1,0.0,0.051467,0.051467
321586,1,1,1,27844.89,27844.89,55689.78
354359,0,1,1,0.0,0.048991,0.048991
321591,1,1,1,4902.18,4902.18,9804.36
321595,0,1,1,0.0,43.05,43.05
26698,46,21,60,4089695.2600000002,34817.91,4124513.1700000004
239692,107,78,177,2470438.48,17825339.939999998,20295778.419999998
10344,77,51,124,1690311.61,13047792.059999999,14738103.669999998
338024,0,1,1,0.0,132.4,132.4
321646,1,1,1,2076.04,2076.04,4152.08
321657,0,1,1,0.0,1020.66,1020.66
338046,0,1,1,0.0,462.63,462.63
338059,0,1,1,0.0,47.41,47.41
338069,0,1,1,0.0,4477.18,4477.18
321686,0,1,1,0.0,2942.95,2942.95
10404,60,44,95,5196226.840000001,4777957.54,9974184.38
141486,29,2,30,23950884.919999998,239018.33,24189903.249999996
321713,0,1,1,0.0,231.15,231.15
354484,1,1,1,0.068294,0.068294,0.136588
321716,1,1,1,4700.3,4700.3,9400.6
338111,0,1,1,0.0,328.69,328.69
321728,0,2,2,0.0,374.01,374.01
26818,82,74,146,22107019.23,4060135.7800000003,26167155.01
321733,0,1,1,0.0,542.48,542.48
141511,19,3,21,9868349.85,3217.0699999999997,9871566.92
10441,71,37,101,5178193.109999999,4439247.140000001,9617440.25
321737,1,1,1,6851.43,6851.43,13702.86
321738,1,1,1,4670.0,4670.0,9340.0
338137,0,2,2,0.0,451.02,451.02
338139,0,1,1,0.0,559.96,559.96
321763,0,1,1,0.0,208.48,208.48
256229,18,2,18,17.296078000000005,1.5532469999999998,18.849325000000004
26860,91,51,131,891337.4400000002,2441482.1,3332819.54
125164,28,8,35,2314461.73,1396081.8399999999,3710543.57
321774,1,1,1,155.77,155.77,311.54
338162,0,1,1,0.0,196.02,196.02
141561,17,6,21,103064.32999999999,61886.65000000001,164950.97999999998
338170,0,1,1,0.0,95.96,95.96
321785,0,2,2,0.0,629.89,629.89
321792,0,1,1,0.0,225.66,225.66
338179,0,1,1,0.0,108.72,108.72
338206,1,1,1,344.23,344.23,688.46
43311,20,4,20,72022.31000000001,50112.32,122134.63
354616,0,1,1,0.0,0.015891,0.015891
321851,1,1,1,2238.98,2238.98,4477.96
321868,0,1,1,0.0,2916.75,2916.75
321872,0,1,1,0.0,1168.98,1168.98
10581,67,35,98,3214480820.2700005,2734611764.9,5949092585.17
338262,0,1,1,0.0,268.16,268.16
354650,0,1,1,0.0,0.014021,0.014021
321887,1,1,1,7384.69,7384.69,14769.38
321890,0,2,2,0.0,1222.15,1222.15
338283,0,1,1,0.0,315.23,315.23
10605,87,50,130,3735119263.4900002,3432550637.7400002,7167669901.2300005
354671,0,1,1,0.0,0.051943,0.051943
10614,68,50,115,794390.94,296366.63999999996,1090757.5799999998
338294,1,1,1,2002.58,2002.58,4005.16
125305,56,61,107,4774725.89,9146289.82,13921015.71
141690,20,0,20,1852181.5600000005,0.0,1852181.5600000005
321917,1,1,1,227.0,227.0,454.0
141700,19,6,22,1310226.27,293008.64999999997,1603234.92
354693,0,1,1,0.0,0.020727,0.020727
321927,0,1,1,0.0,103.02,103.02
256398,3,0,3,1.240792,0.0,1.240792
10642,82,49,124,16813363.009999998,7193161.240190001,24006524.250189997
240018,106,46,145,2764708.2199999997,19833191.64,22597899.86
223635,36,20,55,90219.93000000001,2027994.6,2118214.5300000003
223641,36,13,45,26558561.619999997,60625.14,26619186.759999998
223645,37,18,52,136464.69,137336.71000000002,273801.4
10656,63,46,104,641258880.58,52719159.18,693978039.76
223649,28,15,41,2515782.05,45157.44,2560939.4899999998
354728,1,1,1,72.5,72.5,145.0
321964,0,1,1,0.0,97.5,97.5
321981,0,1,1,0.0,2807.88,2807.88
321982,0,1,1,0.0,154.69,154.69
321983,0,1,1,0.0,32.88,32.88
354752,0,1,1,0.0,0.028513,0.028513
43460,101,74,161,25227430.160000004,73130166.94999999,98357597.10999998
338372,0,1,1,0.0,1935.08,1935.08
43462,78,76,144,18430909.509999994,10333357.52,28764267.029999994
338378,0,1,1,0.0,344.38,344.38
338379,0,1,1,0.0,501.28,501.28
321999,1,1,1,146.63,146.63,293.26
10709,49,40,81,795619.9100000001,76866510.35000002,77662130.26000002
322005,1,1,1,54.66,54.66,109.32
322014,0,2,2,0.0,158.72,158.72
27103,75,41,107,87066229.66,1350126.82,88416356.47999999
354786,0,1,1,0.0,0.01567,0.01567
322019,0,1,1,0.0,328.56,328.56
322027,1,1,1,6238.0,6238.0,12476.0
256496,2,2,4,0.013627,19.944686,19.958313
27120,12,0,12,9000.3,0.0,9000.3
338425,0,1,1,0.0,3523.95,3523.95
322044,0,1,1,0.0,208.01,208.01
338429,1,1,1,4817.99,4817.99,9635.98
322045,0,1,1,0.0,293.44,293.44
338432,0,1,1,0.0,196.73,196.73
27140,70,60,119,2831793.07,37444850.1,40276643.17
354820,1,1,1,3961.02,3961.02,7922.04
27144,15,2,16,352873.915792,13920.59,366794.50579200004
338445,0,1,1,0.0,383.71,383.71
256525,2,0,2,646.0775739999999,0.0,646.0775739999999
338447,0,1,1,0.0,145.46,145.46
27151,9,0,9,119721.33,0.0,119721.33
322077,0,1,1,0.0,50.29,50.29
256550,7,1,7,10.819229,10.703683,21.522911999999998
354856,0,1,1,0.0,0.020117,0.020117
311508,0,1,1,0.0,489.07,489.07
344073,0,2,2,0.0,1373.58,1373.58
354868,0,1,1,0.0,0.034117,0.034117
322102,0,1,1,0.0,195.79,195.79
354871,0,1,1,0.0,0.024762,0.024762
344075,0,1,1,0.0,244.03,244.03
322105,0,1,1,0.0,139.58,139.58
10813,67,43,101,75709666.28999998,5394621247.38,5470330913.67
322113,0,1,1,0.0,249.84,249.84
338498,0,1,1,0.0,58.73,58.73
354882,0,1,1,0.0,0.019317,0.019317
354888,0,1,1,0.0,1408.96,1408.96
27217,72,53,117,913999.87,1115231.0199999998,2029230.8899999997
338516,1,1,1,2872.59,2872.59,5745.18
354900,0,1,1,0.0,0.025353,0.025353
354905,0,1,1,0.0,0.00825,0.00825
338531,0,1,1,0.0,176.44,176.44
240229,73,58,124,9767745.839999998,2220218.56,11987964.399999999
27241,87,50,130,4207481.24,1445640.4300000002,5653121.67
338539,1,1,1,4269.18,4269.18,8538.36
240243,75,59,126,37706649.93,45091045.25,82797695.18
338560,0,1,1,0.0,122.44,122.44
338563,0,1,1,0.0,559.48,559.48
354949,0,1,1,0.0,487.11,487.11
125575,50,20,65,701730.5399999998,701532.67,1403263.21
338570,0,1,1,0.0,1548.82,1548.82
322191,0,3,3,0.0,4509.83,4509.83
354959,0,1,1,0.0,0.008228,0.008228
322193,0,1,1,0.0,395.17,395.17
338578,0,1,1,0.0,201.6,201.6
338580,0,1,1,0.0,122.81,122.81
322196,0,1,1,0.0,730.66,730.66
338583,1,1,1,26309.42,26309.42,52618.84
338584,0,2,2,0.0,181.99,181.99
27288,90,60,141,21308489.769999996,20992960.639999997,42301450.41
338586,0,2,2,0.0,606.49,606.49
322201,0,2,2,0.0,1000.01,1000.01
27291,2,0,2,405.97,0.0,405.97
338589,0,1,1,0.0,516.36,516.36
322210,0,1,1,0.0,379.52,379.52
338595,1,2,2,7910.31,9619.720000000001,17530.030000000002
223908,29,15,43,1980121.0499999998,33574.26,2013695.3099999998
338597,0,2,2,0.0,183.26,183.26
125607,42,20,60,1203925.65077,1662010.0000000005,2865935.65077
354991,0,1,1,0.0,128.62,128.62
240304,74,46,111,1343254.17,43977133.07999999,45320387.24999999
338608,1,1,1,5506.99,5506.99,11013.98
322232,0,1,1,0.0,290.49,290.49
142010,5,2,6,240399.84,22788.05,263187.89
322238,0,1,1,0.0,78.82,78.82
338623,1,1,1,993.21,993.21,1986.42
125633,40,19,54,2721541.87,460921.2500000001,3182463.12
142023,16,2,17,1287533.64,62851.71000000001,1350385.3499999999
125645,52,16,65,2774321.32,1161173.63,3935494.9499999997
338646,0,1,1,0.0,1239.72,1239.72
43735,84,60,132,47597554.129999995,6911398.5600000005,54508952.69
338651,1,1,1,89.79,89.79,179.58
322269,0,1,1,0.0,75.32,75.32
338657,2,2,2,36124.8,36124.8,72249.6
322274,1,1,1,2.61,2.61,5.22
27365,25,14,37,310896.29000000004,67807.48,378703.77
322280,0,1,1,0.0,423.85,423.85
338676,0,1,1,0.0,211.35,211.35
338684,2,2,2,4196.35,4196.35,8392.7
338688,0,1,1,0.0,35.65,35.65
338690,1,1,1,6038.3,6038.3,12076.6
125699,38,16,51,1343171.4100000001,1041313.37,2384484.7800000003
338697,0,1,1,0.0,216.44,216.44
27402,28,13,37,215065.69999999998,189534.43,404600.13
11030,69,64,123,5644521.4,432361418.31000006,438005939.71000004
142103,9,5,12,85339.46,19728.210000000003,105067.67000000001
338716,1,1,1,2383.55,2383.55,4767.1
338719,0,1,1,0.0,510.26,510.26
322337,1,1,1,105.69,105.69,211.38
322345,1,1,1,29488.46,29488.46,58976.92
43818,52,22,70,36633726.31999999,69635810.47,106269536.78999999
11056,193,264,435,25902730.5,56061876.249999985,81964606.74999999
338736,1,1,1,676.82,676.82,1353.64
322352,0,1,1,0.0,177.44,177.44
338739,0,1,1,0.0,34647.91,34647.91
27444,110,80,175,6989805.7,3193639.7099999995,10183445.41
322357,0,1,1,0.0,148.98,148.98
322367,1,1,1,7004.8,7004.8,14009.6
43849,61,50,98,14775146.870000001,22046077.98,36821224.85
142155,11,2,11,227201.04,170925.02,398126.06
322381,0,2,2,0.0,308.55,308.55
355152,0,1,1,0.0,0.007291,0.007291
338786,0,1,1,0.0,448.01,448.01
11107,192,251,417,87574371.37,294327921.5199999,381902292.8899999
322402,1,1,1,261.24,261.24,522.48
322403,0,1,1,0.0,137.96,137.96
240485,1,0,1,26974.12,0.0,26974.12
142183,13,1,13,65567.33,10.51,65577.84
240492,18,4,21,160500.33,8408.0,168908.33
125811,35,14,45,1505686.7000000004,1536879.0400000003,3042565.7400000007
338805,0,1,1,0.0,131.19,131.19
11128,46,14,57,29080424494.869995,15253252.719999999,29095677747.589996
322424,0,2,2,0.0,169.06,169.06
355195,1,1,1,1.45183,1.45183,2.90366
338816,1,1,1,1444.88,1444.88,2889.76
27535,28,11,36,398432.68999999994,169490.47000000003,567923.1599999999
43923,20,4,22,3322966.7399999998,9470.65,3332437.3899999997
11157,184,269,432,211916580.37,417969134.75000006,629885715.1200001
322465,1,1,1,24414.22,24414.22,48828.44
27564,55,12,62,6441135.900001999,191012.41999999998,6632148.320001999
338862,0,1,1,0.0,152.42,152.42
322483,1,1,1,11815.03,11815.03,23630.06
142264,6,0,6,39878.4,0.0,39878.4
338875,0,1,1,0.0,663.19,663.19
338876,1,1,1,20734.49,20734.49,41468.98
125906,34,17,47,3334602.86,1036087.08,4370689.9399999995
322516,0,1,1,0.0,239.48,239.48
355287,1,1,1,0.078948,0.078948,0.157896
27616,75,64,133,2551995.34,260854.2,2812849.54
322529,0,1,1,0.0,0.01,0.01
322530,0,1,1,0.0,37.22,37.22
27621,136,145,258,119514658.13000001,6138614.720000001,125653272.85000001
322539,0,1,1,0.0,96.11,96.11
322542,0,1,1,0.0,475.87,475.87
27637,97,72,161,53684203.04,1892089.26,55576292.3
355321,0,1,1,0.0,61.46,61.46
338939,0,1,1,0.0,958.58,958.58
322556,1,1,1,3575.58,3575.58,7151.16
338943,0,1,1,0.0,182.48,182.48
355328,0,1,1,0.0,1e-06,1e-06
338945,0,1,1,0.0,129.94,129.94
355331,0,1,1,0.0,1000.45,1000.45
322564,0,1,1,0.0,333.88,333.88
240648,20,6,21,4505724.55,4318245.419999999,8823969.969999999
44041,13,3,15,23054.479999999996,17271.140000000003,40325.619999999995
322568,1,1,1,853.76,853.76,1707.52
44046,15,2,16,1384154.4600000002,961.88,1385116.34
322574,1,1,1,3491.86,3491.86,6983.72
338962,3,3,3,18809.3,18809.3,37618.6
338964,0,1,1,0.0,147.54,147.54
322580,0,1,1,0.0,521.59,521.59
44054,15,4,19,61782.59000000001,4601.1900000000005,66383.78000000001
355349,0,1,1,0.0,1522.41,1522.41
338969,0,1,1,0.0,159.08,159.08
322588,0,2,2,0.0,344.52,344.52
11296,186,259,419,112970138.23,128100697.77,241070836.0
27684,70,46,105,4576668.59,281438571.90000606,286015240.490006
327891,2,2,2,61376.69,61376.69,122753.38
322601,0,1,1,0.0,189.77,189.77
322604,0,1,1,0.0,139.08,139.08
322607,0,1,1,0.0,204.91,204.91
11318,155,213,342,5884419.109999999,6731821.99,12616241.1
322615,0,1,1,0.0,49.8,49.8
240707,20,9,27,22483686.959999997,33564.09,22517251.049999997
